	2098651	10	2098700	209870	41974	5	49	640	672	473.104	4435917
	2098651	11	2098668	190788	63596	3	17	704	736	432.973	4847076
	2098651	12	2098656	174888	58296	3	5	768	800	405.641	5173661
	2098651	13	2098655	161435	32287	5	4	832	864	381.381	5502765
	2098651	14	2098656	149904	49968	3	5	896	928	358.45	5854786
	2098651	15	2098665	139911	46637	3	14	960	992	343.299	6113194
	2098651	16	2098656	131166	43722	3	5	1024	1056	332.943	6303336
	2098651	17	2098667	123451	3011	41	16	1088	1120	342.802	6122059
	2098651	18	2098656	116592	58296	2	5	1152	1184	335.348	6258136
	2098651	19	2098664	110456	55228	2	13	1216	1248	337.332	6221328
	2098651	20	2098680	104934	52467	2	29	1280	1312	376.142	5579419
	2098651	21	2098656	99936	49968	2	5	1344	1376	351.589	5969043
	2098651	22	2098668	95394	47697	2	17	1408	1440	351.076	5977770
	2098651	23	2098658	91246	45623	2	7	1472	1504	343.988	6100946
	2098651	24	2098656	87444	43722	2	5	1536	1568	355.22	5908030
	2098651	25	2098675	83947	661	127	24	1600	1632	362.036	5796799
	2098651	26	2098668	80718	40359	2	17	1664	1696	360.652	5819046
	2098651	27	2098656	77728	38864	2	5	1728	1760	360.322	5824380
	2098651	28	2098656	74952	37476	2	5	1792	1824	351.688	5967374
	2098651	29	2098672	72368	36184	2	21	1856	1888	355.551	5902540
	2098651	30	2098680	69956	34978	2	29	1920	1952	360.804	5816597
	2098651	31	2098700	67700	33850	2	49	1984	2016	355.397	5905084
	2098651	32	2098656	65583	21861	3	5	2048	2080	327.646	6405243
	2098651	33	2098668	63596	63596	1	17	2112	2144	362.702	5786155
	2098651	34	2098684	61726	61726	1	33	2176	2208	358.54	5853326
	2098651	35	2098670	59962	59962	1	19	2240	2272	351.432	5971711
	2098651	36	2098656	58296	58296	1	5	2304	2336	348.108	6028737
	2098651	37	2098677	56721	56721	1	26	2368	2400	348.612	6020028
	2098651	38	2098664	55228	55228	1	13	2432	2464	345.073	6081759
	2098651	39	2098668	53812	53812	1	17	2496	2528	341.146	6151766
