	2098651	10	2098700	209870	41974	5	49	640	672	58.2813	36008994
	2098651	11	2098668	190788	63596	3	17	704	736	53.1821	39461604
	2098651	12	2098656	174888	58296	3	5	768	800	48.9364	42885275
	2098651	13	2098655	161435	32287	5	4	832	864	45.3032	46324564
	2098651	14	2098656	149904	49968	3	5	896	928	42.2428	49680680
	2098651	15	2098665	139911	46637	3	14	960	992	39.558	53052505
	2098651	16	2098656	131166	43722	3	5	1024	1056	37.2994	56265007
	2098651	17	2098667	123451	3011	41	16	1088	1120	38.1145	55061749
	2098651	18	2098656	116592	58296	2	5	1152	1184	36.0634	58193376
	2098651	19	2098664	110456	55228	2	13	1216	1248	34.3561	61085252
	2098651	20	2098680	104934	52467	2	29	1280	1312	32.8387	63907859
	2098651	21	2098656	99936	49968	2	5	1344	1376	31.4034	66828783
	2098651	22	2098668	95394	47697	2	17	1408	1440	30.1166	69684195
	2098651	23	2098658	91246	45623	2	7	1472	1504	28.9308	72540372
	2098651	24	2098656	87444	43722	2	5	1536	1568	27.9557	75070594
	2098651	25	2098675	83947	661	127	24	1600	1632	26.9289	77933039
	2098651	26	2098668	80718	40359	2	17	1664	1696	26.1684	80197910
	2098651	27	2098656	77728	38864	2	5	1728	1760	25.3275	82860567
	2098651	28	2098656	74952	37476	2	5	1792	1824	24.8344	84505806
	2098651	29	2098672	72368	36184	2	21	1856	1888	24.262	86499504
	2098651	30	2098680	69956	34978	2	29	1920	1952	24.0502	87261271
	2098651	31	2098700	67700	33850	2	49	1984	2016	24.0444	87282318
	2098651	32	2098656	65583	21861	3	5	2048	2080	24.0054	87424122
	2098651	33	2098668	63596	63596	1	17	2112	2144	25.2228	83204522
	2098651	34	2098684	61726	61726	1	33	2176	2208	24.4988	85663420
	2098651	35	2098670	59962	59962	1	19	2240	2272	23.8232	88092741
	2098651	36	2098656	58296	58296	1	5	2304	2336	23.1872	90509031
	2098651	37	2098677	56721	56721	1	26	2368	2400	22.6027	92849572
	2098651	38	2098664	55228	55228	1	13	2432	2464	22.0452	95197639
	2098651	39	2098668	53812	53812	1	17	2496	2528	21.5219	97512349
	2098651	40	2098680	52467	52467	1	29	2560	2592	22.1473	94758774
	2098651	41	2098667	51187	51187	1	16	2624	2656	22.1284	94839707
	2098651	42	2098656	49968	49968	1	5	2688	2720	21.9213	95735699
	2098651	43	2098658	48806	48806	1	7	2752	2784	22.0388	95225284
	2098651	44	2098668	47697	47697	1	17	2816	2848	22.3238	94009576
	2098651	45	2098665	46637	46637	1	14	2880	2912	22.6136	92804817
	2098651	46	2098658	45623	45623	1	7	2944	2976	22.6449	92676542
	2098651	47	2098691	44653	44653	1	40	3008	3040	22.9014	91638546
	2098651	48	2098656	43722	43722	1	5	3072	3104	24.2052	86702485
	2098651	49	2098670	42830	42830	1	19	3136	3168	24.1107	87042309
	2098651	50	2098700	41974	41974	1	49	3200	3232	23.8267	88079802
	2098651	51	2098701	41151	41151	1	50	3264	3296	23.6513	88733009
	2098651	52	2098668	40359	40359	1	17	3328	3360	23.5976	88934934
	2098651	53	2098694	39598	39598	1	43	3392	3424	23.3518	89871059
	2098651	54	2098656	38864	38864	1	5	3456	3488	23.305	90051534
	2098651	55	2098690	38158	38158	1	39	3520	3552	23.147	90666220
	2098651	56	2098656	37476	37476	1	5	3584	3616	23.1736	90562148
	2098651	57	2098683	36819	36819	1	32	3648	3680	23.0212	91161669
	2098651	58	2098672	36184	36184	1	21	3712	3744	23.0338	91111801
	2098651	59	2098689	35571	35571	1	38	3776	3808	22.978	91333057
	2098651	60	2098680	34978	34978	1	29	3840	3872	23.0548	91028809
	2098651	61	2098705	34405	34405	1	54	3904	3936	23.0968	90863280
	2098651	62	2098700	33850	33850	1	49	3968	4000	23.121	90768176
	2098651	63	2098656	33312	33312	1	5	4032	4064	23.1304	90731290
	2098651	64	2098688	32792	32792	1	37	4096	4128	25.5297	82204296
	2098651	65	2098655	32287	32287	1	4	4160	4192	26.3215	79731436
	2098651	66	2098668	31798	31798	1	17	4224	4256	26.2232	80030317
	2098651	67	2098708	31324	31324	1	57	4288	4320	26.2905	79825450
	2098651	68	2098684	30863	30863	1	33	4352	4384	26.1783	80167582
	2098651	69	2098704	30416	30416	1	53	4416	4448	26.2976	79803899
	2098651	70	2098670	29981	29981	1	19	4480	4512	26.2372	79987613
	2098651	71	2098689	29559	29559	1	38	4544	4576	26.2783	79862510
	2098651	72	2098656	29148	29148	1	5	4608	4640	26.2587	79922122
	2098651	73	2098677	28749	28749	1	26	4672	4704	26.2634	79907819
	2098651	74	2098714	28361	28361	1	63	4736	4768	26.1487	80258330
	2098651	75	2098725	27983	27983	1	74	4800	4832	26.2576	79925470
	2098651	76	2098664	27614	27614	1	13	4864	4896	26.1505	80252806
	2098651	77	2098712	27256	27256	1	61	4928	4960	26.1501	80254034
	2098651	78	2098668	26906	26906	1	17	4992	5024	25.9394	80905918
	2098651	79	2098714	26566	26566	1	63	5056	5088	26.1801	80162069
	2098651	80	2098720	26234	26234	1	69	5120	5152	28.948	72497271
	2098651	81	2098710	25910	25910	1	59	5184	5216	27.3295	76790684
	2098651	82	2098708	25594	25594	1	57	5248	5280	27.1248	77370192
	2098651	83	2098655	25285	25285	1	4	5312	5344	27.0376	77619722
	2098651	84	2098656	24984	24984	1	5	5376	5408	27.2468	77023760
	2098651	85	2098735	24691	24691	1	84	5440	5472	26.7573	78432839
	2098651	86	2098658	24403	24403	1	7	5504	5536	27.1593	77271910
	2098651	87	2098701	24123	24123	1	50	5568	5600	26.7027	78593214
	2098651	88	2098712	23849	23849	1	61	5632	5664	27.082	77492468
	2098651	89	2098709	23581	23581	1	58	5696	5728	27.0973	77448713
	2098651	90	2098710	23319	23319	1	59	5760	5792	26.7617	78419943
	2098651	91	2098733	23063	23063	1	82	5824	5856	27.2439	77031959
	2098651	92	2098704	22812	22812	1	53	5888	5920	27.0129	77690696
	2098651	93	2098731	22567	22567	1	80	5952	5984	26.5977	78903476
	2098651	94	2098738	22327	22327	1	87	6016	6048	27.7478	75633059
	2098651	95	2098740	22092	22092	1	89	6080	6112	27.329	76792088
	2098651	96	2098656	21861	21861	1	5	6144	6176	27.7411	75651326
	2098651	97	2098692	21636	21636	1	41	6208	6240	25.0907	83642585
	2098651	98	2098670	21415	21415	1	19	6272	6304	24.9279	84188842
	2098651	99	2098701	21199	21199	1	50	6336	6368	24.7918	84651013
	2098651	100	2098700	20987	20987	1	49	6400	6432	24.9218	84209447
	2098651	101	2098679	20779	20779	1	28	6464	6496	25.0851	83661257
	2098651	102	2098752	20576	20576	1	101	6528	6560	25.0271	83855141
	2098651	103	2098728	20376	20376	1	77	6592	6624	25.9105	80996160
	2098651	104	2098720	20180	20180	1	69	6656	6688	25.0934	83633586
	2098651	105	2098740	19988	19988	1	89	6720	6752	25.8109	81308710
	2098651	106	2098694	19799	19799	1	43	6784	6816	26.4104	79463053
	2098651	107	2098698	19614	19614	1	47	6848	6880	26.7053	78585562
	2098651	108	2098656	19432	19432	1	5	6912	6944	26.2032	80091402
	2098651	109	2098686	19254	19254	1	35	6976	7008	26.6009	78893985
	2098651	110	2098690	19079	19079	1	39	7040	7072	27.0164	77680631
	2098651	111	2098677	18907	18907	1	26	7104	7136	27.189	77187502
	2098651	112	2098656	18738	18738	1	5	7168	7200	27.1333	77345955
	2098651	113	2098749	18573	18573	1	98	7232	7264	25.5422	82164066
	2098651	114	2098740	18410	18410	1	89	7296	7328	25.8364	81228461
	2098651	115	2098750	18250	18250	1	99	7360	7392	25.6326	81874292
	2098651	116	2098672	18092	18092	1	21	7424	7456	25.9982	80722935
	2098651	117	2098746	17938	17938	1	95	7488	7520	26.0295	80625866
	2098651	118	2098748	17786	17786	1	97	7552	7584	26.1324	80308392
	2098651	119	2098684	17636	17636	1	33	7616	7648	25.9813	80775442
	2098651	120	2098680	17489	17489	1	29	7680	7712	26.121	80343440
	2098651	121	2098745	17345	17345	1	94	7744	7776	26.1958	80114026
	2098651	122	2098766	17203	17203	1	115	7808	7840	26.5091	79167191
	2098651	123	2098749	17063	17063	1	98	7872	7904	25.9703	80809656
	2098651	124	2098700	16925	16925	1	49	7936	7968	26.6249	78822869
	2098651	125	2098750	16790	16790	1	99	8000	8032	26.7288	78516469
	2098651	126	2098656	16656	16656	1	5	8064	8096	26.94	77900928
	2098651	127	2098675	16525	16525	1	24	8128	8160	26.9427	77893122
	2098651	128	2098688	16396	16396	1	37	8192	8224	33.5795	62497982
	2098651	129	2098701	16269	16269	1	50	8256	8288	34.2932	61197293
	2098651	130	2098720	16144	16144	1	69	8320	8352	34.1315	61487218
	2098651	131	2098751	16021	16021	1	100	8384	8416	33.9514	61813386
	2098651	132	2098668	15899	15899	1	17	8448	8480	33.8091	62073554
	2098651	133	2098740	15780	15780	1	89	8512	8544	33.7175	62242189
	2098651	134	2098708	15662	15662	1	57	8576	8608	33.5671	62521069
	2098651	135	2098710	15546	15546	1	59	8640	8672	33.4381	62762267
	2098651	136	2098752	15432	15432	1	101	8704	8736	33.3495	62929010
	2098651	137	2098703	15319	15319	1	52	8768	8800	33.2339	63147900
	2098651	138	2098704	15208	15208	1	53	8832	8864	33.1246	63356267
	2098651	139	2098761	15099	15099	1	110	8896	8928	33.0248	63547729
	2098651	140	2098740	14991	14991	1	89	8960	8992	32.8921	63804104
	2098651	141	2098785	14885	14885	1	134	9024	9056	32.7967	63989700
	2098651	142	2098760	14780	14780	1	109	9088	9120	32.6794	64219386
	2098651	143	2098668	14676	14676	1	17	9152	9184	32.5341	64506194
	2098651	144	2098656	14574	14574	1	5	9216	9248	32.3863	64800579
	2098651	145	2098730	14474	14474	1	79	9280	9312	32.911	63767464
	2098651	146	2098750	14375	14375	1	99	9344	9376	32.7959	63991262
	2098651	147	2098719	14277	14277	1	68	9408	9440	32.6667	64244353
	2098651	148	2098788	14181	14181	1	137	9472	9504	32.5733	64428565
	2098651	149	2098665	14085	14085	1	14	9536	9568	32.4639	64645684
	2098651	150	2098800	13992	13992	1	149	9600	9632	32.3858	64801579
	2098651	151	2098749	13899	13899	1	98	9664	9696	32.2238	65127359
	2098651	152	2098664	13807	13807	1	13	9728	9760	32.1142	65349626
	2098651	153	2098701	13717	13717	1	50	9792	9824	32.0084	65565633
